item_id,post_id,actual_topic,text_no_stopwords,model,dominant_latent_topic,dominant_topic_probability,latent_topic_0_prob,latent_topic_1_prob,latent_topic_2_prob,latent_topic_3_prob
467,42537877,Cryptocurrency,wonder stock crypto investors ended homeless,lda,1,0.847017,0.051454,0.847017,0.051088,0.050442
468,42509224,Cryptocurrency,don use crypto features,lda,3,0.623497,0.050446,0.276048,0.050009,0.623497
469,42504911,Cryptocurrency,digital money scriptural cryptos aren,lda,2,0.810208,0.062521,0.064224,0.810208,0.063048
470,42500652,Cryptocurrency,embedded crypto stuff,lda,1,0.747369,0.085929,0.747369,0.083349,0.083352
471,42525674,Cryptocurrency,think successful blockchain means like successful crime,lda,0,0.90164,0.90164,0.032192,0.032065,0.034103
472,42524982,Cryptocurrency,successful blockchain ponzi schemes successful aren,lda,3,0.845959,0.051158,0.050394,0.052489,0.845959
473,42522607,Cryptocurrency,sounds lot like blockchain,lda,0,0.631919,0.631919,0.050551,0.264478,0.053051
474,42449998,Cryptocurrency,tokens makes think crypto blockchain suboptimal naming,lda,0,0.703533,0.703533,0.209199,0.04341,0.043858
475,42432490,Cryptocurrency,stands mquantum blockchain self driving social cloud internet things,lda,0,0.884361,0.884361,0.039099,0.038051,0.038489
476,42398488,Cryptocurrency,stop run database inside notepad powered blockchain,lda,3,0.872769,0.042477,0.04169,0.043064,0.872769
477,42387705,Cryptocurrency,going augmented reality underwear blockchain,lda,3,0.810869,0.063598,0.063016,0.062517,0.810869
478,42382141,Cryptocurrency,blockchain helps things slightest,lda,1,0.560972,0.065795,0.560972,0.062516,0.310717
479,41694420,Cryptocurrency,ai track eclipse bitcoin consumption,lda,2,0.837358,0.057861,0.052529,0.837358,0.052252
480,41690150,Cryptocurrency,bitcoin definitionally inefficient point,lda,1,0.806057,0.065745,0.806057,0.063006,0.065192
481,41689922,Cryptocurrency,glances bitcoin mining asics day,lda,0,0.807541,0.807541,0.063781,0.06558,0.063097
482,41669744,Cryptocurrency,actually good bitcoin,lda,0,0.538963,0.538963,0.063577,0.334074,0.063386
483,41623339,Cryptocurrency,bitcoin blockchain broken opinion,lda,0,0.80231,0.80231,0.063235,0.067247,0.067207
484,41613831,Cryptocurrency,website bitcoin url misleading shocking,lda,3,0.730977,0.097141,0.087279,0.084603,0.730977
485,41601607,Cryptocurrency,seriously looks like just bitcoins,lda,0,0.872398,0.872398,0.043358,0.042077,0.042167
486,41672926,Cryptocurrency,ethereum doesn use gpus thinking,lda,3,0.706973,0.208627,0.041892,0.042509,0.706973
487,41593192,Cryptocurrency,check tlsnotary recently supported ethereum foundation,lda,0,0.87344,0.87344,0.043157,0.041696,0.041706
488,41463308,Cryptocurrency,actually sync ethereum destroying hard drive,lda,0,0.872671,0.872671,0.041694,0.042555,0.043079
489,41166154,Cryptocurrency,banks adopt ethereum use iso20022,lda,3,0.314127,0.313554,0.309794,0.062525,0.314127
490,41166067,Cryptocurrency,nice people just adopted ethereum,lda,0,0.56655,0.56655,0.042812,0.042165,0.348472
491,41128746,Cryptocurrency,mere bagatelle check size ethereum,lda,0,0.810806,0.810806,0.062544,0.064098,0.062551
492,40864392,Cryptocurrency,ethereum fan funny,lda,0,0.810793,0.810793,0.062547,0.064107,0.062553
493,41674001,Cryptocurrency,solved cryptocurrencies,lda,0,0.747767,0.747767,0.083371,0.083366,0.085497
494,41579163,Cryptocurrency,don forget ransomware payments cryptocurrency useful ransomware payments,lda,3,0.916087,0.028261,0.027871,0.027781,0.916087
495,41521097,Cryptocurrency,heard cryptocurrency code analysis tools 250k y licenses,lda,1,0.575197,0.350996,0.575197,0.036767,0.03704
496,41463470,Cryptocurrency,crypto currency successful libertarian propaganda project,lda,1,0.868729,0.043838,0.868729,0.041693,0.04574
497,41463444,Cryptocurrency,selling point cryptocurrency avoid online banking experience,lda,3,0.889147,0.036669,0.037483,0.036701,0.889147
498,41460922,Cryptocurrency,brave generally disliked affiliation cryptocurrency,lda,0,0.810482,0.810482,0.062529,0.062524,0.064465
499,41452829,Cryptocurrency,lot people hn hate cryptocurrencies,lda,0,0.844782,0.844782,0.052147,0.050627,0.052444
500,41397532,Cryptocurrency,did brave cryptocurrency stuff,lda,0,0.8466,0.8466,0.051036,0.051283,0.051081
501,41703092,Cryptocurrency,order power ai crypto,lda,1,0.647964,0.052064,0.647964,0.249183,0.050789
502,41682649,Cryptocurrency,node crypto supported deno compatibly layer,lda,1,0.809972,0.063682,0.809972,0.063788,0.062557
503,41672642,Cryptocurrency,think crypto zero sum game try fiat,lda,1,0.606861,0.319098,0.606861,0.03771,0.036331
504,41649877,Cryptocurrency,web site looks like typical crypto scam 1 1,lda,0,0.77085,0.77085,0.166106,0.03172,0.031324
505,41636341,Cryptocurrency,like cryptobros selling signals trading courses cryptobros,lda,1,0.645578,0.250223,0.645578,0.05294,0.051259
506,41629685,Cryptocurrency,crypto bro sells ai news 11,lda,2,0.645737,0.050276,0.251009,0.645737,0.052978
507,41677402,Cryptocurrency,blog compatible blockchain,lda,3,0.415046,0.086749,0.083363,0.414842,0.415046
508,41642270,Cryptocurrency,enjoy irregular use word blockchain,lda,3,0.811817,0.063163,0.062511,0.062509,0.811817
509,41623873,Cryptocurrency,bfbs bf blockchain solutions bff bf finance,lda,0,0.739089,0.739089,0.083364,0.084795,0.092752
510,41579872,Cryptocurrency,did peak blockchain hype,lda,2,0.648063,0.053162,0.05002,0.648063,0.248755
511,41579707,Cryptocurrency,bitcoin blockchain just like facebook http,lda,0,0.870299,0.870299,0.043741,0.04205,0.04391
512,41579235,Cryptocurrency,talk btc financial instrument blockchains,lda,0,0.736869,0.736869,0.083408,0.095629,0.084094
513,41577514,Cryptocurrency,pivot blockchain ai 3 2 1,lda,0,0.796629,0.796629,0.062514,0.072692,0.068166
514,40837713,Cryptocurrency,true crypto true bitcoin,lda,1,0.846559,0.05182,0.846559,0.050294,0.051326
515,40837297,Cryptocurrency,used improve bitcoin lightning network,lda,0,0.846937,0.846937,0.050435,0.052255,0.050374
516,40833318,Cryptocurrency,15 years ago just buy bitcoin,lda,0,0.691979,0.691979,0.036331,0.036254,0.235436
517,40832846,Cryptocurrency,way hold bitcoin selling forced,lda,1,0.805266,0.065753,0.805266,0.063749,0.065233
518,40823418,Cryptocurrency,people sing different tune power consumer bitcoin miners,lda,1,0.867254,0.046136,0.867254,0.042718,0.043893
519,40807195,Cryptocurrency,isn bitcoin time highs way died,lda,1,0.846805,0.051809,0.846805,0.050385,0.051001
520,40791995,Cryptocurrency,bitcoin sell happened release ja,lda,0,0.543674,0.543674,0.063623,0.329256,0.063447
521,40722936,Cryptocurrency,did ethereum end moving pos did work,lda,2,0.503208,0.422606,0.036348,0.503208,0.037837
522,40382175,Cryptocurrency,mit students indicted 25 million ethereum heist,lda,0,0.740915,0.740915,0.083398,0.086989,0.088698
523,40372541,Cryptocurrency,bug ethereum lazy journalism,lda,0,0.808853,0.808853,0.064424,0.064152,0.062571
524,40313198,Cryptocurrency,simple question ethereum refusing register eth security,lda,0,0.873991,0.873991,0.041975,0.041986,0.042048
525,40088026,Cryptocurrency,cool hardware wallets ethereum relevant,lda,0,0.810795,0.810795,0.062544,0.06411,0.062552
526,48764902,Climate Change,pre code probably unaffected climate change code pre place unaffected,lda,1,0.904636,0.031715,0.904636,0.03186,0.03179
527,48754743,Climate Change,know climate change isn just places getting hotter right,lda,1,0.904703,0.031998,0.904703,0.031604,0.031695
528,48699253,Climate Change,climate change kills people,lda,1,0.847567,0.050649,0.847567,0.050488,0.051296
529,48698437,Climate Change,climate change easy solve,lda,1,0.661993,0.050338,0.661993,0.050027,0.237641
530,48655983,Climate Change,climate change america ac,lda,1,0.812468,0.062509,0.812468,0.06251,0.062513
531,48654292,Climate Change,climate change kills people don,lda,1,0.871128,0.0427,0.871128,0.041988,0.044184
532,48651480,Climate Change,climate change,lda,1,0.749997,0.083334,0.749997,0.083334,0.083334
533,48135720,Climate Change,global warming bring sea,lda,0,0.84836,0.84836,0.05158,0.05003,0.05003
534,48110825,Climate Change,city got record snow global warming bogus,lda,0,0.84587,0.84587,0.050023,0.050665,0.053442
535,48496312,Climate Change,solar overtaken fossil gas,lda,2,0.560409,0.063958,0.062532,0.560409,0.313101
536,48400102,Climate Change,plenty people renewable energy woke,lda,0,0.806541,0.806541,0.064371,0.063564,0.065523
537,48335601,Climate Change,mean vaccine researchers renewable energy researchers,lda,0,0.874122,0.874122,0.041678,0.042026,0.042174
538,48052204,Climate Change,yeah especially given california leader renewable energy sources,lda,3,0.600002,0.323241,0.040536,0.036221,0.600002
539,47742998,Climate Change,pre fixed renewable energy,lda,0,0.810593,0.810593,0.064377,0.062513,0.062517
540,47741372,Climate Change,spending billions cancel renewable energy,lda,0,0.45238,0.45238,0.050025,0.050602,0.446993
541,48594329,Climate Change,spake fossil fuel lobby,lda,2,0.812134,0.062846,0.062509,0.812134,0.062512
542,48465879,Climate Change,saves value based fossil fuels nuclear,lda,2,0.86926,0.045344,0.04211,0.86926,0.043286
543,48462880,Climate Change,batteries competitive fossil fuel,lda,2,0.749993,0.083335,0.083336,0.749993,0.083336
544,48401526,Climate Change,better fossil fuels,lda,2,0.811493,0.063326,0.062675,0.811493,0.062505
545,48203945,Climate Change,thread world moving fossil fuels,lda,0,0.538308,0.538308,0.041912,0.377448,0.042332
546,48038843,Climate Change,literally entire economy powered fossil fuels,lda,2,0.889041,0.037656,0.036309,0.889041,0.036994
547,47940119,Climate Change,admission fossil fuels losing renewables,lda,2,0.807109,0.067834,0.062526,0.807109,0.06253
548,47527569,Climate Change,upside maybe helps tiny bit climate change,lda,1,0.872799,0.043207,0.872799,0.041678,0.042316
549,47276645,Climate Change,climate change main cause turbulence,lda,1,0.463316,0.434259,0.463316,0.052358,0.050068
550,47254408,Climate Change,climate change pollution yes,lda,1,0.845364,0.050182,0.845364,0.054441,0.050013
551,47253719,Climate Change,abundantly clear remotely scientific discussion climate change,lda,1,0.872226,0.042114,0.872226,0.041692,0.043967
552,47066885,Climate Change,wasn film explicitly climate change denial,lda,1,0.848556,0.050989,0.848556,0.050018,0.050436
553,47310519,Climate Change,hard past scientific consensus global warming,lda,3,0.577348,0.350654,0.036265,0.035733,0.577348
554,47279514,Climate Change,global warming accelerated significantly,lda,0,0.810566,0.810566,0.064371,0.062527,0.062536
555,46586301,Climate Change,saying need global warming melt increase,lda,0,0.71015,0.71015,0.043746,0.041682,0.204423
556,47025539,Climate Change,fashion production responsible 8 10 carbon emissions,lda,1,0.846184,0.052762,0.846184,0.050026,0.051027
557,46980209,Climate Change,effective way cut carbon emissions feedback loops triggered,lda,1,0.848928,0.050666,0.848928,0.050105,0.0503
558,46716335,Climate Change,carbon emissions produced running,lda,1,0.848111,0.051362,0.848111,0.050499,0.050028
559,46639820,Climate Change,carbon tax offsetting emissions disincentivising fossil fuels,lda,2,0.539199,0.04317,0.375952,0.539199,0.041679
560,47525292,Climate Change,does induction cooking renewable energy,lda,0,0.803376,0.803376,0.062506,0.065342,0.068776
561,47459573,Climate Change,chinese renewable energy sector,lda,0,0.84907,0.84907,0.050385,0.050026,0.05052
562,47459561,Climate Change,good renewable energy sector,lda,0,0.650061,0.650061,0.050011,0.249915,0.050013
563,47312064,Climate Change,don modulate renewable energy,lda,0,0.807265,0.807265,0.063878,0.062504,0.066353
564,47265694,Climate Change,country 1 renewable energy mix,lda,0,0.811554,0.811554,0.062515,0.062513,0.063418
565,47571200,Climate Change,fossil fuel plants subsidized health spending,lda,2,0.84696,0.050021,0.050024,0.84696,0.052995
566,47493522,Climate Change,canada mexico self sufficient fossil fuel energy,lda,2,0.700873,0.215627,0.041821,0.700873,0.041679
567,47493484,Climate Change,fortunately fossil fuels stable geopolitically risk free source energy,lda,0,0.529746,0.529746,0.031392,0.403658,0.035204
568,47483678,Climate Change,real issue calling fossil fuels,lda,2,0.872138,0.042167,0.042296,0.872138,0.043399
569,47439790,Climate Change,iran tried ditch fossil fuel atomic cia said,lda,2,0.873312,0.042178,0.041693,0.873312,0.042816
570,47429263,Climate Change,especially talking datacenters onsite fossil fuel power generation,lda,2,0.489403,0.035732,0.436074,0.489403,0.038791
571,46207928,Climate Change,shouldn doom gloom climate change headlines,lda,1,0.812468,0.062509,0.812468,0.06251,0.062513
572,46088921,Climate Change,gates recent article climate change alarmism,lda,1,0.848507,0.050008,0.848507,0.050435,0.051049
573,46047302,Climate Change,original article elevation dependent climate change mountain environments,lda,1,0.657024,0.240918,0.657024,0.050604,0.051455
574,46013337,Climate Change,climate change rain especially bad water mgt,lda,1,0.873494,0.042039,0.873494,0.041867,0.042599
575,45836091,Climate Change,scandinavia likely benefit climate change,lda,1,0.565117,0.309023,0.565117,0.063333,0.062527
576,45801388,Climate Change,climate change sort,lda,1,0.811178,0.06252,0.811178,0.063774,0.062529
577,45729552,Climate Change,try googling gates investment climate change,lda,1,0.87453,0.042104,0.87453,0.04168,0.041686
578,45697418,Climate Change,climate change denier,lda,1,0.749997,0.083334,0.749997,0.083334,0.083334
579,46369408,Climate Change,contributing global warming lol,lda,0,0.563955,0.563955,0.062513,0.307189,0.066343
580,46244887,Climate Change,start sailing high seas reduce global warming,lda,0,0.87246,0.87246,0.043372,0.04169,0.042478
581,46021701,Climate Change,global warming understood century 1980,lda,0,0.812456,0.812456,0.062514,0.062513,0.062517
582,45647937,Climate Change,global warming elimination riemann hypothesis refusal governments,lda,0,0.810832,0.810832,0.062531,0.064102,0.062536
583,45577197,Climate Change,don think global warming cause population contraction,lda,0,0.872797,0.872797,0.04219,0.041673,0.04334
584,46440254,Climate Change,incentivizing low cost renewable energy horrifying,lda,0,0.652756,0.652756,0.05102,0.051555,0.24467
585,46079172,Climate Change,thought oblique critique renewable energy,lda,0,0.808405,0.808405,0.064329,0.062513,0.064753
586,45952336,Climate Change,includes interesting section energy including renewables nukes net zero,lda,0,0.665267,0.665267,0.041706,0.250635,0.042392
587,45944289,Climate Change,truly great news competition renewable energy sector,lda,0,0.466162,0.466162,0.035869,0.461045,0.036923
588,46361404,Climate Change,bribery eh mean fossil fuel lobby strikes,lda,2,0.467554,0.036887,0.036441,0.467554,0.459117
589,46268651,Climate Change,guess fossil fuels came,lda,2,0.811896,0.062506,0.063088,0.811896,0.062509
590,46020799,Climate Change,fossil fuel underpins dollar,lda,2,0.749993,0.083335,0.083336,0.749993,0.083336
591,45922826,Climate Change,fossil fuels cheaper dilution solution pollution,lda,2,0.848055,0.050323,0.051604,0.848055,0.050018
592,45901970,Climate Change,fossil fuels aren dead dinosaurs,lda,2,0.848929,0.050707,0.050038,0.848929,0.050326
593,45826748,Climate Change,fossil fuel economic interests disempowered rent seeking,lda,2,0.81246,0.062511,0.062513,0.81246,0.062516
594,45811339,Climate Change,building rockets moon bases making fossil fuels critical yes agree,lda,2,0.902894,0.031684,0.032762,0.902894,0.032661
595,45397598,Climate Change,climate change self reinforcing loop,lda,1,0.80054,0.063726,0.80054,0.073205,0.06253
596,45221725,Climate Change,climate change fanatics just climate change fanatics,lda,1,0.873675,0.042281,0.873675,0.041826,0.042218
597,45198403,Climate Change,insurance great lever climate change,lda,1,0.841374,0.050017,0.841374,0.058168,0.050441
598,45198342,Climate Change,warned impacts climate change,lda,1,0.749997,0.083334,0.749997,0.083334,0.083334
599,45181706,Climate Change,absolutely overwhelming evidence climate change impacting agriculture,lda,1,0.749997,0.083334,0.749997,0.083334,0.083334
600,45095855,Climate Change,better continuing using fossil fuels facing unmitigated climate change,lda,2,0.596862,0.036425,0.330293,0.596862,0.03642
601,44779502,Climate Change,interesting second order effect global warming,lda,0,0.873771,0.873771,0.042353,0.041686,0.04219
602,44695512,Climate Change,global warming multiple contributors,lda,0,0.749995,0.749995,0.083335,0.083335,0.083335
603,44636383,Climate Change,2 c global warming,lda,0,0.749995,0.749995,0.083335,0.083335,0.083335
604,44611173,Climate Change,don pee ocean avoid accelerating global warming,lda,0,0.843827,0.843827,0.052015,0.050018,0.05414
605,44453440,Climate Change,speed running global warming eyes closed fun,lda,0,0.891766,0.891766,0.036475,0.036027,0.035733
606,44835898,Climate Change,carbon emissions reduced extinction,lda,1,0.74999,0.083336,0.74999,0.083336,0.083337
607,44772572,Climate Change,right carbon emissions excess deaths incurred,lda,1,0.848701,0.050837,0.848701,0.05045,0.050012
608,45377017,Climate Change,energy renewable isn problem,lda,0,0.620658,0.620658,0.279326,0.050007,0.05001
609,45229817,Climate Change,gas produced using renewable energy storage,lda,0,0.702358,0.702358,0.036349,0.036293,0.225
610,45109703,Climate Change,china massively scaling storage complement renewables,lda,0,0.811936,0.811936,0.062529,0.063001,0.062534
611,45030651,Climate Change,renewable energies nuclear isn generally considered renewable,lda,0,0.731889,0.731889,0.196575,0.03581,0.035727
612,44908563,Climate Change,democrats brought ev credits renewable energy subsidies government ended,lda,0,0.870941,0.870941,0.043147,0.04421,0.041702
613,45423908,Climate Change,used fossil fuel industry,lda,2,0.847796,0.052178,0.050013,0.847796,0.050014
614,45251546,Climate Change,migrating fossil fuel heating loads electric yes,lda,2,0.812088,0.062504,0.062903,0.812088,0.062505
615,44750398,Climate Change,inventing reasons perpetuate fossil fuel extraction counter productive,lda,2,0.56717,0.062528,0.062534,0.56717,0.307767
616,44518876,Climate Change,fossil fuels come sun,lda,2,0.563558,0.06251,0.062511,0.563558,0.311421
617,44391669,Climate Change,obviously wants advance climate change,lda,1,0.810709,0.06252,0.810709,0.062522,0.06425
618,44258844,Climate Change,climate change distant worry,lda,1,0.812468,0.062509,0.812468,0.06251,0.062513
619,44216816,Climate Change,saving world climate change just naive,lda,1,0.868788,0.045346,0.868788,0.04184,0.044025
620,44177946,Climate Change,climate change advocate contrast climate change opponent,lda,1,0.849998,0.05,0.849998,0.05,0.050001
621,44080802,Climate Change,good 1 way prevent climate change,lda,1,0.703391,0.042232,0.703391,0.212462,0.041915
622,44422844,Climate Change,maybe maybe better global warming,lda,0,0.873492,0.873492,0.042205,0.042621,0.041681
623,44374215,Climate Change,global warming affects feasible latitudes food production,lda,0,0.848407,0.848407,0.050301,0.05002,0.051272
624,44106553,Climate Change,better contributes global warming air pollution directly,lda,0,0.839647,0.839647,0.055543,0.054784,0.050026
625,44084470,Climate Change,global warming arctic increasingly accessible,lda,0,0.874348,0.874348,0.041689,0.042268,0.041694
626,44014120,Climate Change,bite wrong terms global warming climate change,lda,1,0.532708,0.40453,0.532708,0.031381,0.031381
627,43950325,Climate Change,97 scientists named steve agree global warming happening,lda,3,0.537308,0.377759,0.042941,0.041992,0.537308
628,43979496,Climate Change,better perspective carbon emissions isn,lda,1,0.864075,0.045397,0.864075,0.048837,0.041691
629,44377165,Climate Change,strict matter non renewable energy,lda,0,0.849829,0.849829,0.050152,0.050008,0.05001
630,44404670,Climate Change,million people year die fossil fuel pollution,lda,2,0.902734,0.032032,0.032779,0.902734,0.032454
631,44275117,Climate Change,iea purpose boost fossil fuels nuclear,lda,2,0.490795,0.408934,0.050255,0.490795,0.050017
632,43859520,Climate Change,vgt 0 fossil fuels esgv 0 54,lda,2,0.749994,0.083335,0.083335,0.749994,0.083336
633,43828385,Climate Change,green energy maybe nuclear fossil fuels help,lda,0,0.592975,0.592975,0.03626,0.335038,0.035728
634,43751284,Climate Change,instead make fossil fuels cost,lda,2,0.869171,0.042479,0.042343,0.869171,0.046007
635,43330274,Climate Change,best model current reality showing climate change,lda,3,0.463214,0.035729,0.323715,0.177342,0.463214
636,43293657,Climate Change,entity funding climate change research,lda,1,0.810808,0.063323,0.810808,0.062884,0.062986
637,43249906,Climate Change,comes unrealized climate change expectations wow,lda,1,0.849355,0.05001,0.849355,0.050619,0.050015
638,43089483,Climate Change,axe noaa solve climate change awareness,lda,1,0.812087,0.062903,0.812087,0.062505,0.062505
639,43066467,Climate Change,practice climate change facto limits,lda,1,0.810701,0.06252,0.810701,0.062522,0.064258
640,43064132,Climate Change,talking al gore discussing climate change right,lda,1,0.846279,0.050834,0.846279,0.050452,0.052435
641,43058830,Climate Change,ai net positive climate change,lda,1,0.452432,0.05044,0.452432,0.446775,0.050353
642,43058320,Climate Change,climate change pretty good precedent,lda,1,0.4506,0.050005,0.4506,0.449151,0.050244
643,42610813,Climate Change,literally applies world global warming,lda,0,0.846888,0.846888,0.05022,0.052314,0.050579
644,42827309,Climate Change,500 billion country renewable energy,lda,0,0.84942,0.84942,0.050025,0.050015,0.05054
645,42653890,Climate Change,china renewable energy solar,lda,0,0.848554,0.848554,0.050022,0.051397,0.050028
646,43536749,Climate Change,aren decane dodecane present fossil fuels,lda,2,0.811954,0.062506,0.062507,0.811954,0.063033
647,43468023,Climate Change,landfills fossil fuels,lda,2,0.749994,0.083335,0.083335,0.749994,0.083336
648,43063247,Climate Change,precisely fossil fuels ruining economy,lda,2,0.812474,0.062507,0.062509,0.812474,0.06251
649,42897135,Climate Change,source pro fossil fuels think tank,lda,3,0.536555,0.045737,0.041888,0.37582,0.536555
650,42690895,Climate Change,new fossil fuel plants outlawed,lda,2,0.84865,0.051325,0.050011,0.84865,0.050013
651,42386995,Climate Change,blaming climate change ai like stretch,lda,1,0.46562,0.455597,0.46562,0.042398,0.036386
652,42226810,Climate Change,plastic pollution oceans climate change,lda,1,0.849186,0.05035,0.849186,0.050454,0.05001
653,42224036,Climate Change,addressed deny climate change,lda,1,0.749997,0.083334,0.749997,0.083334,0.083334
654,42214253,Climate Change,dams impose climate change destroys things,lda,1,0.849776,0.050206,0.849776,0.050008,0.05001
655,42166790,Climate Change,step 1 figure monetize reversing climate change,lda,1,0.749997,0.083334,0.749997,0.083334,0.083334
656,42128015,Climate Change,kimchi concedes collateral casualty climate changes cascade continually cabbages,lda,1,0.748893,0.084393,0.748893,0.083353,0.08336
657,42109738,Climate Change,climate changes populations equally spread,lda,1,0.748893,0.084393,0.748893,0.083353,0.08336
658,42384324,Climate Change,50 years ago science consensus talking global warming,lda,3,0.519852,0.423752,0.028533,0.027863,0.519852
659,41749975,Climate Change,guess global warming good thing,lda,0,0.376135,0.376135,0.042286,0.373567,0.208012
660,42418687,Climate Change,carbon emissions issue space propulsion,lda,1,0.848398,0.050663,0.848398,0.050727,0.050212
661,42130976,Climate Change,amazon reduce carbon emissions shrinking excess puppy headcount washington post,lda,1,0.874299,0.041866,0.874299,0.042147,0.041688
662,41870396,Climate Change,article does say lifecycle carbon emissions,lda,1,0.664107,0.042455,0.664107,0.043849,0.249589
663,42167615,Climate Change,running synthetic fuel renewable energy,lda,0,0.599159,0.599159,0.051307,0.299518,0.050015
664,41997254,Climate Change,rapidly economics renewable energy shifting,lda,0,0.749991,0.749991,0.083336,0.083336,0.083337
665,42519540,Climate Change,said fossil fuels,lda,2,0.81164,0.062511,0.062513,0.81164,0.063336
666,42007130,Climate Change,reason rid fossil fuels asap,lda,2,0.811637,0.062511,0.062514,0.811637,0.063338
667,41889828,Climate Change,nice real life demonstration creation fossil fuels,lda,2,0.5196,0.050009,0.05001,0.5196,0.380381
668,41861013,Climate Change,bring immediate halt fossil fuel party,lda,2,0.45593,0.051587,0.442435,0.45593,0.050048
669,41826538,Climate Change,let stop subsidizing cars fossil fuels,lda,2,0.849277,0.050009,0.05001,0.849277,0.050704
670,41667729,Climate Change,cure cancer solve climate change thing,lda,1,0.650406,0.050326,0.650406,0.050008,0.24926
671,41665394,Climate Change,desantis doesn believe science climate change maybe believes money,lda,1,0.903036,0.032156,0.903036,0.031922,0.032886
672,41617763,Climate Change,climate change strikes end unexpected consequences,lda,1,0.847213,0.050025,0.847213,0.05178,0.050982
673,41528346,Climate Change,expecting planning climate change rising sea levels,lda,1,0.809499,0.06545,0.809499,0.062522,0.062529
674,41461827,Climate Change,watches don contribute climate change,lda,1,0.8466,0.051184,0.8466,0.050008,0.052208
675,41420182,Climate Change,making oil plastic driving climate change burning oil,lda,1,0.915795,0.028069,0.915795,0.028344,0.027792
676,41361917,Climate Change,climate change progress sadly agree exxon,lda,1,0.846708,0.050018,0.846708,0.050727,0.052548
677,41235661,Climate Change,climate change global problem look problem globally,lda,0,0.531351,0.531351,0.396203,0.035733,0.036713
678,41673918,Climate Change,effective tool battling airline contributions global warming,lda,0,0.846367,0.846367,0.052322,0.050031,0.051279
679,41608511,Climate Change,new study links increase global warming increase teenage pregnancy,lda,0,0.543471,0.543471,0.041679,0.042291,0.37256
680,41438185,Climate Change,global warming co2 emissions,lda,0,0.649695,0.649695,0.250277,0.050012,0.050016
681,41368317,Climate Change,actually global warming making japan rain,lda,0,0.612853,0.612853,0.303209,0.042246,0.041692
682,41121324,Climate Change,looks like global warming killing horseshoe crabs,lda,0,0.874756,0.874756,0.041764,0.041805,0.041675
683,41053181,Climate Change,kind poetic global warming gives 15 trust,lda,0,0.501132,0.501132,0.04169,0.415486,0.041691
684,41196587,Climate Change,efficient metric carbon emissions time money,lda,1,0.874512,0.041672,0.874512,0.042141,0.041675
685,40971734,Climate Change,falling passengers count carbon emissions,lda,1,0.74999,0.083336,0.74999,0.083336,0.083337
686,40918669,Climate Change,think reducing carbon emissions owning group people,lda,1,0.729811,0.196008,0.729811,0.036403,0.037779
687,41615781,Climate Change,nuclear considered renewable energy source,lda,0,0.873785,0.873785,0.04219,0.041773,0.042252
688,41361735,Climate Change,lobby advancement renewable energy,lda,0,0.803631,0.803631,0.062532,0.071295,0.062542
689,40863576,Climate Change,need accelerate renewables energy storage,lda,0,0.847474,0.847474,0.052225,0.050286,0.050016
690,41285364,Climate Change,fossil fuels externalities destroying planet,lda,2,0.848016,0.051935,0.050022,0.848016,0.050027
691,41077191,Climate Change,fossil fuel usage did,lda,2,0.84943,0.050558,0.050006,0.84943,0.050007
692,41013295,Climate Change,does solve problem fossil fuel emissions,lda,2,0.463157,0.038798,0.460757,0.463157,0.037288
693,40896627,Climate Change,real money selling fossil fuels,lda,2,0.869796,0.041681,0.044061,0.869796,0.044462
694,40867965,Climate Change,note fossil fuel subsidy doubling,lda,2,0.749993,0.083335,0.083336,0.749993,0.083336
695,40805329,Climate Change,isn blaming ruminants climate change just proper accounting,lda,1,0.891908,0.03615,0.891908,0.035833,0.036109
696,40804361,Climate Change,0 change climate wrong,lda,1,0.812161,0.062505,0.812161,0.062505,0.062829
697,40802944,Climate Change,cow farts fact make climate change worse,lda,1,0.863949,0.04211,0.863949,0.046621,0.04732
698,40802860,Climate Change,insane try blame ruminants climate change,lda,1,0.849971,0.050008,0.849971,0.050009,0.050012
699,40773271,Climate Change,heard climate change,lda,1,0.81173,0.062506,0.81173,0.062819,0.062945
700,40689706,Climate Change,climate change created land bridges,lda,1,0.848548,0.050683,0.848548,0.050735,0.050034
701,40576236,Climate Change,huh asking views climate change guidelines,lda,1,0.847427,0.051805,0.847427,0.050738,0.05003
702,40572536,Climate Change,believe anthropogenic climate change hoax,lda,1,0.848896,0.050315,0.848896,0.050009,0.05078
703,40820577,Climate Change,global warming,lda,0,0.749995,0.749995,0.083335,0.083335,0.083335
704,40753694,Climate Change,wait global warming shakes fist future,lda,0,0.844931,0.844931,0.050026,0.055012,0.050031
705,40520575,Climate Change,endless sea forest increasingly bad global warming temperatures fun stuff,lda,0,0.91536,0.91536,0.028536,0.027847,0.028257
706,40315438,Climate Change,global warming stopped nuclear winter,lda,0,0.849689,0.849689,0.050136,0.050163,0.050012
707,40245460,Climate Change,meat production takes like 15 just reverse global warming,lda,0,0.904955,0.904955,0.032003,0.031527,0.031516
708,40205873,Climate Change,does 11 year solar cycle explain decades observed global warming,lda,2,0.593447,0.342546,0.031785,0.593447,0.032222
709,40090218,Climate Change,does patriot act global warming,lda,0,0.845189,0.845189,0.050011,0.0516,0.053199
710,40076481,Climate Change,global warming yamaha killing snowmobile,lda,0,0.812457,0.812457,0.062514,0.062513,0.062517
711,40682253,Climate Change,especially things related carbon emmissions,lda,1,0.848996,0.050411,0.848996,0.050147,0.050446
