item_id,post_id,actual_topic,text_no_stopwords,model,dominant_latent_topic,dominant_topic_probability,latent_topic_0_prob,latent_topic_1_prob,latent_topic_2_prob,latent_topic_3_prob
462,41806151,Cryptocurrency,course problem cryptocurrency won solve,nmf,2,0.012853,0.01115,0.003545,0.012853,0.006821
463,41749452,Cryptocurrency,think cryptocurrencies mystery alluring endlessly fascinating,nmf,2,0.00938,0.00255,0.005104,0.00938,0.007533
464,42562230,Cryptocurrency,brokers allow short crypto,nmf,1,0.005448,0.000148,0.005448,0.003962,0.00395
465,42554595,Cryptocurrency,crypto ecosystem heavily saturated fraud crime,nmf,1,0.005053,0.000133,0.005053,0.003719,0.003753
466,42551664,Cryptocurrency,simple actually crypto involved,nmf,3,0.013036,0.0,0.004158,0.004779,0.013036
467,42537877,Cryptocurrency,wonder stock crypto investors ended homeless,nmf,3,0.005957,5.9e-05,0.003533,0.003633,0.005957
468,42509224,Cryptocurrency,don use crypto features,nmf,3,0.015232,0.003468,0.008432,0.008931,0.015232
469,42504911,Cryptocurrency,digital money scriptural cryptos aren,nmf,2,0.015501,0.000937,0.002219,0.015501,0.0
470,42500652,Cryptocurrency,embedded crypto stuff,nmf,3,0.017197,0.0,0.005588,0.004479,0.017197
471,42525674,Cryptocurrency,think successful blockchain means like successful crime,nmf,1,0.020735,0.002275,0.020735,0.01235,0.010435
472,42524982,Cryptocurrency,successful blockchain ponzi schemes successful aren,nmf,2,0.013279,0.0,0.008582,0.013279,0.002686
473,42522607,Cryptocurrency,sounds lot like blockchain,nmf,1,0.045257,0.002303,0.045257,0.017718,0.015779
474,42449998,Cryptocurrency,tokens makes think crypto blockchain suboptimal naming,nmf,2,0.015244,0.001565,0.01426,0.015244,0.009822
475,42432490,Cryptocurrency,stands mquantum blockchain self driving social cloud internet things,nmf,1,0.011019,0.006191,0.011019,0.007447,0.00228
476,42398488,Cryptocurrency,stop run database inside notepad powered blockchain,nmf,2,0.010993,0.0,0.010686,0.010993,0.002429
477,42387705,Cryptocurrency,going augmented reality underwear blockchain,nmf,3,0.014024,0.001665,0.009188,0.006797,0.014024
478,42382141,Cryptocurrency,blockchain helps things slightest,nmf,1,0.010145,0.00649,0.010145,0.008496,0.00375
479,41694420,Cryptocurrency,ai track eclipse bitcoin consumption,nmf,1,0.041345,0.001455,0.041345,0.008823,0.003908
480,41690150,Cryptocurrency,bitcoin definitionally inefficient point,nmf,3,0.006603,0.0,0.006369,0.006167,0.006603
481,41689922,Cryptocurrency,glances bitcoin mining asics day,nmf,2,0.008535,0.0,0.008007,0.008535,0.007097
482,41669744,Cryptocurrency,actually good bitcoin,nmf,3,0.024308,0.004271,0.012123,0.01375,0.024308
483,41623339,Cryptocurrency,bitcoin blockchain broken opinion,nmf,1,0.017555,2.6e-05,0.017555,0.013474,0.010484
484,41613831,Cryptocurrency,website bitcoin url misleading shocking,nmf,1,0.008046,9e-06,0.008046,0.007826,0.007562
485,41601607,Cryptocurrency,seriously looks like just bitcoins,nmf,1,0.027291,0.006233,0.027291,0.008548,0.01517
486,41672926,Cryptocurrency,ethereum doesn use gpus thinking,nmf,1,0.012249,0.002082,0.012249,0.00841,0.00364
487,41593192,Cryptocurrency,check tlsnotary recently supported ethereum foundation,nmf,2,0.002657,6.7e-05,0.002204,0.002657,0.00151
488,41463308,Cryptocurrency,actually sync ethereum destroying hard drive,nmf,3,0.011393,0.0,0.003438,0.007178,0.011393
489,41166154,Cryptocurrency,banks adopt ethereum use iso20022,nmf,2,0.007915,8.3e-05,0.006816,0.007915,0.004889
490,41166067,Cryptocurrency,nice people just adopted ethereum,nmf,1,0.016167,0.007655,0.016167,0.013492,0.008186
491,41128746,Cryptocurrency,mere bagatelle check size ethereum,nmf,2,0.003305,7.6e-05,0.002747,0.003305,0.001982
492,40864392,Cryptocurrency,ethereum fan funny,nmf,1,0.006147,5.6e-05,0.006147,0.003189,0.0018
493,41674001,Cryptocurrency,solved cryptocurrencies,nmf,2,0.001121,0.000114,0.000784,0.001121,0.000982
494,41579163,Cryptocurrency,don forget ransomware payments cryptocurrency useful ransomware payments,nmf,3,0.013618,0.003917,0.008769,0.010072,0.013618
495,41521097,Cryptocurrency,heard cryptocurrency code analysis tools 250k y licenses,nmf,1,0.012219,0.003974,0.012219,0.005643,0.001393
496,41463470,Cryptocurrency,crypto currency successful libertarian propaganda project,nmf,1,0.004209,7.7e-05,0.004209,0.003872,0.003499
497,41463444,Cryptocurrency,selling point cryptocurrency avoid online banking experience,nmf,1,0.008557,0.0,0.008557,0.005584,0.007358
498,41460922,Cryptocurrency,brave generally disliked affiliation cryptocurrency,nmf,2,0.004587,0.000141,0.003721,0.004587,0.002463
499,41452829,Cryptocurrency,lot people hn hate cryptocurrencies,nmf,2,0.006284,0.003341,0.005707,0.006284,0.005926
500,41397532,Cryptocurrency,did brave cryptocurrency stuff,nmf,3,0.01169,0.0,0.004307,0.011047,0.01169
501,41703092,Cryptocurrency,order power ai crypto,nmf,1,0.039434,0.001517,0.039434,0.005611,0.006324
502,41682649,Cryptocurrency,node crypto supported deno compatibly layer,nmf,1,0.008209,2.4e-05,0.008209,0.002609,0.00268
503,41672642,Cryptocurrency,think crypto zero sum game try fiat,nmf,1,0.015189,0.004437,0.015189,0.006565,0.005443
504,41649877,Cryptocurrency,web site looks like typical crypto scam 1 1,nmf,1,0.016954,0.001531,0.016954,0.008444,0.012773
505,41636341,Cryptocurrency,like cryptobros selling signals trading courses cryptobros,nmf,1,0.015182,0.001724,0.015182,0.008923,0.007247
506,41629685,Cryptocurrency,crypto bro sells ai news 11,nmf,1,0.041054,0.001582,0.041054,0.004524,0.005124
507,41677402,Cryptocurrency,blog compatible blockchain,nmf,1,0.022401,0.0,0.022401,0.009187,0.004391
508,41642270,Cryptocurrency,enjoy irregular use word blockchain,nmf,1,0.013924,0.0,0.013924,0.011938,0.005995
509,41623873,Cryptocurrency,bfbs bf blockchain solutions bff bf finance,nmf,1,0.01584,0.0,0.01584,0.010402,0.004746
510,41579872,Cryptocurrency,did peak blockchain hype,nmf,2,0.013177,0.0,0.012853,0.013177,0.003762
511,41579707,Cryptocurrency,bitcoin blockchain just like facebook http,nmf,1,0.046604,0.007715,0.046604,0.021021,0.021076
512,41579235,Cryptocurrency,talk btc financial instrument blockchains,nmf,1,0.0097,0.0,0.0097,0.000188,8.9e-05
513,41577514,Cryptocurrency,pivot blockchain ai 3 2 1,nmf,1,0.056942,0.001918,0.056942,0.009622,0.002966
514,40837713,Cryptocurrency,true crypto true bitcoin,nmf,1,0.007282,6.1e-05,0.007282,0.00578,0.00649
515,40837297,Cryptocurrency,used improve bitcoin lightning network,nmf,1,0.018293,0.0,0.018293,0.007365,0.004315
516,40833318,Cryptocurrency,15 years ago just buy bitcoin,nmf,3,0.026568,0.003928,0.015485,0.006907,0.026568
517,40832846,Cryptocurrency,way hold bitcoin selling forced,nmf,2,0.010772,0.002041,0.007274,0.010772,0.006441
518,40823418,Cryptocurrency,people sing different tune power consumer bitcoin miners,nmf,2,0.009132,0.002725,0.007459,0.009132,0.008325
519,40807195,Cryptocurrency,isn bitcoin time highs way died,nmf,2,0.010414,0.006324,0.010308,0.010414,0.007438
520,40791995,Cryptocurrency,bitcoin sell happened release ja,nmf,1,0.00584,1.5e-05,0.00584,0.00528,0.005507
521,40722936,Cryptocurrency,did ethereum end moving pos did work,nmf,2,0.015113,0.001639,0.005311,0.015113,0.002609
522,40382175,Cryptocurrency,mit students indicted 25 million ethereum heist,nmf,2,0.007335,7.5e-05,0.003463,0.007335,0.002673
523,40372541,Cryptocurrency,bug ethereum lazy journalism,nmf,1,0.005109,5.1e-05,0.005109,0.003026,0.001773
524,40313198,Cryptocurrency,simple question ethereum refusing register eth security,nmf,1,0.003917,1.6e-05,0.003917,0.003781,0.00177
525,40088026,Cryptocurrency,cool hardware wallets ethereum relevant,nmf,2,0.004091,7e-05,0.002571,0.004091,0.001876
526,48764902,Climate Change,pre code probably unaffected climate change code pre place unaffected,nmf,0,0.112098,0.112098,0.002325,0.001862,0.0
527,48754743,Climate Change,know climate change isn just places getting hotter right,nmf,0,0.165142,0.165142,0.012438,0.007235,0.005622
528,48699253,Climate Change,climate change kills people,nmf,0,0.22278,0.22278,0.0,0.001568,0.000984
529,48698437,Climate Change,climate change easy solve,nmf,0,0.214438,0.214438,0.0,5.3e-05,0.0
530,48655983,Climate Change,climate change america ac,nmf,0,0.251329,0.251329,0.0,0.0,0.0
531,48654292,Climate Change,climate change kills people don,nmf,0,0.203389,0.203389,0.000699,0.003845,0.010763
532,48651480,Climate Change,climate change,nmf,0,0.419869,0.419869,0.0,0.0,0.0
533,48135720,Climate Change,global warming bring sea,nmf,3,0.284315,0.001485,0.0,0.0,0.284315
534,48110825,Climate Change,city got record snow global warming bogus,nmf,3,0.296741,0.0,0.00134,0.0,0.296741
535,48496312,Climate Change,solar overtaken fossil gas,nmf,2,0.120887,0.0,0.0,0.120887,0.0
536,48400102,Climate Change,plenty people renewable energy woke,nmf,2,0.048011,0.005953,0.001082,0.048011,0.00492
537,48335601,Climate Change,mean vaccine researchers renewable energy researchers,nmf,2,0.025133,0.000719,0.0,0.025133,1.4e-05
538,48052204,Climate Change,yeah especially given california leader renewable energy sources,nmf,2,0.027124,0.003482,0.001955,0.027124,0.0
539,47742998,Climate Change,pre fixed renewable energy,nmf,2,0.039811,0.003185,0.0,0.039811,0.0
540,47741372,Climate Change,spending billions cancel renewable energy,nmf,2,0.035634,0.000989,0.0,0.035634,0.0
541,48594329,Climate Change,spake fossil fuel lobby,nmf,2,0.213072,0.0,0.0,0.213072,0.0
542,48465879,Climate Change,saves value based fossil fuels nuclear,nmf,2,0.188323,0.0,0.0,0.188323,0.0
543,48462880,Climate Change,batteries competitive fossil fuel,nmf,2,0.292896,0.0,0.0,0.292896,0.0
544,48401526,Climate Change,better fossil fuels,nmf,2,0.27504,0.0,0.0,0.27504,0.001616
545,48203945,Climate Change,thread world moving fossil fuels,nmf,2,0.168967,0.0,0.0,0.168967,0.0
546,48038843,Climate Change,literally entire economy powered fossil fuels,nmf,2,0.158775,0.0,0.0,0.158775,0.0
547,47940119,Climate Change,admission fossil fuels losing renewables,nmf,2,0.245549,0.0,0.0,0.245549,0.0
548,47527569,Climate Change,upside maybe helps tiny bit climate change,nmf,0,0.180246,0.180246,0.0,0.001458,0.003208
549,47276645,Climate Change,climate change main cause turbulence,nmf,0,0.195915,0.195915,0.0,0.0,0.003081
550,47254408,Climate Change,climate change pollution yes,nmf,0,0.225482,0.225482,0.0,0.011709,0.002819
551,47253719,Climate Change,abundantly clear remotely scientific discussion climate change,nmf,0,0.168102,0.168102,0.0,0.0,0.000377
552,47066885,Climate Change,wasn film explicitly climate change denial,nmf,0,0.201996,0.201996,0.0,0.0,0.0
553,47310519,Climate Change,hard past scientific consensus global warming,nmf,3,0.214721,0.0,0.0,0.0,0.214721
554,47279514,Climate Change,global warming accelerated significantly,nmf,3,0.349203,0.0,0.0,0.0,0.349203
555,46586301,Climate Change,saying need global warming melt increase,nmf,3,0.267156,0.002893,0.0,0.0,0.267156
556,47025539,Climate Change,fashion production responsible 8 10 carbon emissions,nmf,3,0.017764,0.0,0.0,0.015333,0.017764
557,46980209,Climate Change,effective way cut carbon emissions feedback loops triggered,nmf,2,0.01653,0.001464,0.0,0.01653,0.015334
558,46716335,Climate Change,carbon emissions produced running,nmf,2,0.017934,0.0,0.0,0.017934,0.011755
559,46639820,Climate Change,carbon tax offsetting emissions disincentivising fossil fuels,nmf,2,0.212616,0.0,0.0,0.212616,0.001818
560,47525292,Climate Change,does induction cooking renewable energy,nmf,2,0.055615,0.001177,0.010469,0.055615,0.009937
561,47459573,Climate Change,chinese renewable energy sector,nmf,2,0.034492,0.001083,0.0,0.034492,6.2e-05
562,47459561,Climate Change,good renewable energy sector,nmf,2,0.040603,0.0048,0.002764,0.040603,0.005162
563,47312064,Climate Change,don modulate renewable energy,nmf,2,0.046778,0.006031,0.0,0.046778,0.013529
564,47265694,Climate Change,country 1 renewable energy mix,nmf,2,0.03968,0.001357,0.0,0.03968,0.000217
565,47571200,Climate Change,fossil fuel plants subsidized health spending,nmf,2,0.164949,0.0,0.0,0.164949,0.0
566,47493522,Climate Change,canada mexico self sufficient fossil fuel energy,nmf,2,0.168692,0.002793,0.0,0.168692,0.0
567,47493484,Climate Change,fortunately fossil fuels stable geopolitically risk free source energy,nmf,2,0.163347,0.0,0.0,0.163347,0.0
568,47483678,Climate Change,real issue calling fossil fuels,nmf,2,0.175532,0.0,0.0,0.175532,0.0
569,47439790,Climate Change,iran tried ditch fossil fuel atomic cia said,nmf,2,0.143112,0.0,0.0,0.143112,0.0
570,47429263,Climate Change,especially talking datacenters onsite fossil fuel power generation,nmf,2,0.13074,0.001954,0.0,0.13074,0.0
571,46207928,Climate Change,shouldn doom gloom climate change headlines,nmf,0,0.251308,0.251308,0.0,0.0,0.0
572,46088921,Climate Change,gates recent article climate change alarmism,nmf,0,0.214455,0.214455,0.0,0.0,0.0
573,46047302,Climate Change,original article elevation dependent climate change mountain environments,nmf,0,0.216366,0.216366,0.0,0.0,0.0
574,46013337,Climate Change,climate change rain especially bad water mgt,nmf,0,0.183019,0.183019,0.000812,0.003844,0.008812
575,45836091,Climate Change,scandinavia likely benefit climate change,nmf,0,0.274555,0.274555,0.0,0.0,0.008626
576,45801388,Climate Change,climate change sort,nmf,0,0.251115,0.251115,0.00472,0.0,0.0
577,45729552,Climate Change,try googling gates investment climate change,nmf,0,0.174658,0.174658,0.0,0.0,0.0
578,45697418,Climate Change,climate change denier,nmf,0,0.419869,0.419869,0.0,0.0,0.0
579,46369408,Climate Change,contributing global warming lol,nmf,3,0.396346,0.0,0.0,0.0,0.396346
580,46244887,Climate Change,start sailing high seas reduce global warming,nmf,3,0.243284,0.0,0.0,0.0,0.243284
581,46021701,Climate Change,global warming understood century 1980,nmf,3,0.349297,0.0,0.0,0.0,0.349297
582,45647937,Climate Change,global warming elimination riemann hypothesis refusal governments,nmf,3,0.349211,0.0,0.0,0.0,0.349211
583,45577197,Climate Change,don think global warming cause population contraction,nmf,3,0.286129,0.004977,0.0,0.0024,0.286129
584,46440254,Climate Change,incentivizing low cost renewable energy horrifying,nmf,2,0.03755,0.000956,0.004066,0.03755,0.005499
585,46079172,Climate Change,thought oblique critique renewable energy,nmf,2,0.040896,0.001343,0.0,0.040896,7.7e-05
586,45952336,Climate Change,includes interesting section energy including renewables nukes net zero,nmf,2,0.020318,0.003548,0.007122,0.020318,0.002737
587,45944289,Climate Change,truly great news competition renewable energy sector,nmf,2,0.031384,0.002424,0.002523,0.031384,0.0
588,46361404,Climate Change,bribery eh mean fossil fuel lobby strikes,nmf,2,0.133281,0.000454,0.0,0.133281,0.0
589,46268651,Climate Change,guess fossil fuels came,nmf,2,0.248959,0.0,0.0,0.248959,0.0
590,46020799,Climate Change,fossil fuel underpins dollar,nmf,2,0.292896,0.0,0.0,0.292896,0.0
591,45922826,Climate Change,fossil fuels cheaper dilution solution pollution,nmf,2,0.197252,0.004049,0.0,0.197252,0.0
592,45901970,Climate Change,fossil fuels aren dead dinosaurs,nmf,2,0.200249,0.000809,0.0,0.200249,0.0
593,45826748,Climate Change,fossil fuel economic interests disempowered rent seeking,nmf,2,0.199097,0.0,0.0,0.199097,0.0
594,45811339,Climate Change,building rockets moon bases making fossil fuels critical yes agree,nmf,2,0.145052,0.003371,0.0,0.145052,0.007123
595,45397598,Climate Change,climate change self reinforcing loop,nmf,0,0.272251,0.272251,0.00367,0.0,0.0
596,45221725,Climate Change,climate change fanatics just climate change fanatics,nmf,0,0.390434,0.390434,0.007164,0.0,0.0
597,45198403,Climate Change,insurance great lever climate change,nmf,0,0.210852,0.210852,0.001359,0.004916,0.0
598,45198342,Climate Change,warned impacts climate change,nmf,0,0.419869,0.419869,0.0,0.0,0.0
599,45181706,Climate Change,absolutely overwhelming evidence climate change impacting agriculture,nmf,0,0.419869,0.419869,0.0,0.0,0.0
600,45095855,Climate Change,better continuing using fossil fuels facing unmitigated climate change,nmf,2,0.206892,0.198442,0.0,0.206892,0.0
601,44779502,Climate Change,interesting second order effect global warming,nmf,3,0.244024,0.0,0.0,0.0,0.244024
602,44695512,Climate Change,global warming multiple contributors,nmf,3,0.541329,0.0,0.0,0.0,0.541329
603,44636383,Climate Change,2 c global warming,nmf,3,0.541329,0.0,0.0,0.0,0.541329
604,44611173,Climate Change,don pee ocean avoid accelerating global warming,nmf,3,0.321591,0.00091,0.0,0.0,0.321591
605,44453440,Climate Change,speed running global warming eyes closed fun,nmf,3,0.219805,0.000234,0.0,0.0,0.219805
606,44835898,Climate Change,carbon emissions reduced extinction,nmf,2,0.024956,0.0,0.0,0.024956,0.014209
607,44772572,Climate Change,right carbon emissions excess deaths incurred,nmf,2,0.021206,0.003245,0.002392,0.021206,0.009115
608,45377017,Climate Change,energy renewable isn problem,nmf,2,0.040954,0.007993,0.00119,0.040954,0.003381
609,45229817,Climate Change,gas produced using renewable energy storage,nmf,2,0.03551,0.001849,0.006614,0.03551,0.0
610,45109703,Climate Change,china massively scaling storage complement renewables,nmf,2,0.008581,0.0,0.0,0.008581,0.0
611,45030651,Climate Change,renewable energies nuclear isn generally considered renewable,nmf,2,0.034027,0.003566,0.000119,0.034027,0.003615
612,44908563,Climate Change,democrats brought ev credits renewable energy subsidies government ended,nmf,2,0.035622,0.002854,0.0,0.035622,0.0
613,45423908,Climate Change,used fossil fuel industry,nmf,2,0.179376,0.0,0.0035,0.179376,0.0
614,45251546,Climate Change,migrating fossil fuel heating loads electric yes,nmf,2,0.220666,0.000498,0.0,0.220666,0.0
615,44750398,Climate Change,inventing reasons perpetuate fossil fuel extraction counter productive,nmf,2,0.196586,0.0,0.0,0.196586,0.0
616,44518876,Climate Change,fossil fuels come sun,nmf,2,0.252915,0.0,0.0,0.252915,0.0
617,44391669,Climate Change,obviously wants advance climate change,nmf,0,0.251354,0.251354,0.0,0.0,0.0
618,44258844,Climate Change,climate change distant worry,nmf,0,0.251374,0.251374,0.0,0.0,0.0
619,44216816,Climate Change,saving world climate change just naive,nmf,0,0.198223,0.198223,0.009673,0.003383,0.00564
620,44177946,Climate Change,climate change advocate contrast climate change opponent,nmf,0,0.419869,0.419869,0.0,0.0,0.0
621,44080802,Climate Change,good 1 way prevent climate change,nmf,0,0.192003,0.192003,0.002018,0.004635,0.002573
622,44422844,Climate Change,maybe maybe better global warming,nmf,3,0.226704,0.003549,0.0,0.008951,0.226704
623,44374215,Climate Change,global warming affects feasible latitudes food production,nmf,3,0.289517,0.0,0.0,0.0,0.289517
624,44106553,Climate Change,better contributes global warming air pollution directly,nmf,3,0.319849,0.005825,0.0,0.01148,0.319849
625,44084470,Climate Change,global warming arctic increasingly accessible,nmf,3,0.239687,0.0,0.0,0.0,0.239687
626,44014120,Climate Change,bite wrong terms global warming climate change,nmf,3,0.227623,0.160017,0.0,0.0,0.227623
627,43950325,Climate Change,97 scientists named steve agree global warming happening,nmf,3,0.242143,0.0,0.001532,0.0,0.242143
628,43979496,Climate Change,better perspective carbon emissions isn,nmf,2,0.0261,0.004551,0.00157,0.0261,0.021834
629,44377165,Climate Change,strict matter non renewable energy,nmf,2,0.034331,0.001077,0.0,0.034331,0.0
630,44404670,Climate Change,million people year die fossil fuel pollution,nmf,2,0.128071,0.005451,0.0,0.128071,0.005005
631,44275117,Climate Change,iea purpose boost fossil fuels nuclear,nmf,2,0.217434,0.0,0.0,0.217434,0.0
632,43859520,Climate Change,vgt 0 fossil fuels esgv 0 54,nmf,2,0.357792,0.0,0.0,0.357792,0.0
633,43828385,Climate Change,green energy maybe nuclear fossil fuels help,nmf,2,0.193401,0.003505,0.0,0.193401,0.002908
634,43751284,Climate Change,instead make fossil fuels cost,nmf,2,0.18337,0.0,0.0,0.18337,0.0
635,43330274,Climate Change,best model current reality showing climate change,nmf,0,0.154927,0.154927,0.003222,0.0,0.0
636,43293657,Climate Change,entity funding climate change research,nmf,0,0.279019,0.279019,0.0,0.0,0.0
637,43249906,Climate Change,comes unrealized climate change expectations wow,nmf,0,0.202829,0.202829,0.0,0.0,0.0
638,43089483,Climate Change,axe noaa solve climate change awareness,nmf,0,0.283058,0.283058,0.0,0.0,0.0
639,43066467,Climate Change,practice climate change facto limits,nmf,0,0.251294,0.251294,0.0,0.0,0.0
640,43064132,Climate Change,talking al gore discussing climate change right,nmf,0,0.225432,0.225432,0.000695,0.007298,0.0
641,43058830,Climate Change,ai net positive climate change,nmf,0,0.228175,0.228175,0.038826,0.0,0.0
642,43058320,Climate Change,climate change pretty good precedent,nmf,0,0.238728,0.238728,0.002869,0.004986,0.003951
643,42610813,Climate Change,literally applies world global warming,nmf,3,0.297698,0.0,0.0,0.0,0.297698
644,42827309,Climate Change,500 billion country renewable energy,nmf,2,0.032288,0.001073,0.0,0.032288,0.000148
645,42653890,Climate Change,china renewable energy solar,nmf,2,0.033924,0.000969,0.0,0.033924,0.002637
646,43536749,Climate Change,aren decane dodecane present fossil fuels,nmf,2,0.253479,0.0,0.0,0.253479,0.0
647,43468023,Climate Change,landfills fossil fuels,nmf,2,0.357792,0.0,0.0,0.357792,0.0
648,43063247,Climate Change,precisely fossil fuels ruining economy,nmf,2,0.246455,0.0,0.0,0.246455,0.0
649,42897135,Climate Change,source pro fossil fuels think tank,nmf,2,0.195491,0.0,0.0,0.195491,0.0
650,42690895,Climate Change,new fossil fuel plants outlawed,nmf,2,0.176738,0.0,0.0,0.176738,0.0
651,42386995,Climate Change,blaming climate change ai like stretch,nmf,0,0.178257,0.178257,0.044254,0.004605,0.003201
652,42226810,Climate Change,plastic pollution oceans climate change,nmf,0,0.217313,0.217313,0.0,0.006143,0.002861
653,42224036,Climate Change,addressed deny climate change,nmf,0,0.419869,0.419869,0.0,0.0,0.0
654,42214253,Climate Change,dams impose climate change destroys things,nmf,0,0.210123,0.210123,0.0,0.0,0.0
655,42166790,Climate Change,step 1 figure monetize reversing climate change,nmf,0,0.419869,0.419869,0.0,0.0,0.0
656,42128015,Climate Change,kimchi concedes collateral casualty climate changes cascade continually cabbages,nmf,0,0.147005,0.147005,0.0,0.0,0.011755
657,42109738,Climate Change,climate changes populations equally spread,nmf,0,0.147005,0.147005,0.0,0.0,0.011755
658,42384324,Climate Change,50 years ago science consensus talking global warming,nmf,3,0.195179,0.002411,0.000618,0.0,0.195179
659,41749975,Climate Change,guess global warming good thing,nmf,3,0.283221,0.003349,0.002478,0.006504,0.283221
660,42418687,Climate Change,carbon emissions issue space propulsion,nmf,2,0.019282,0.0,0.0,0.019282,0.008994
661,42130976,Climate Change,amazon reduce carbon emissions shrinking excess puppy headcount washington post,nmf,2,0.013438,0.0,0.0,0.013438,0.011182
662,41870396,Climate Change,article does say lifecycle carbon emissions,nmf,2,0.023186,0.003809,0.008963,0.023186,0.015456
663,42167615,Climate Change,running synthetic fuel renewable energy,nmf,2,0.100075,0.000412,0.0,0.100075,0.001308
664,41997254,Climate Change,rapidly economics renewable energy shifting,nmf,2,0.054803,0.001907,0.0,0.054803,0.0
665,42519540,Climate Change,said fossil fuels,nmf,2,0.243388,0.0,0.0,0.243388,0.0
666,42007130,Climate Change,reason rid fossil fuels asap,nmf,2,0.240381,0.0,0.0,0.240381,0.0
667,41889828,Climate Change,nice real life demonstration creation fossil fuels,nmf,2,0.213115,0.0,0.0,0.213115,0.0
668,41861013,Climate Change,bring immediate halt fossil fuel party,nmf,2,0.164001,0.0,0.0,0.164001,0.000123
669,41826538,Climate Change,let stop subsidizing cars fossil fuels,nmf,2,0.200775,0.0,0.0,0.200775,0.0
670,41667729,Climate Change,cure cancer solve climate change thing,nmf,0,0.232141,0.232141,0.0,0.001221,0.00543
671,41665394,Climate Change,desantis doesn believe science climate change maybe believes money,nmf,0,0.161454,0.161454,0.00706,0.006901,0.009586
672,41617763,Climate Change,climate change strikes end unexpected consequences,nmf,0,0.199345,0.199345,0.0,0.000242,0.0
673,41528346,Climate Change,expecting planning climate change rising sea levels,nmf,0,0.257862,0.257862,0.0,0.0,0.007094
674,41461827,Climate Change,watches don contribute climate change,nmf,0,0.225464,0.225464,0.0,0.0,0.019099
675,41420182,Climate Change,making oil plastic driving climate change burning oil,nmf,0,0.115257,0.115257,0.0,0.007412,0.002999
676,41361917,Climate Change,climate change progress sadly agree exxon,nmf,0,0.201725,0.201725,0.0,0.0,0.001227
677,41235661,Climate Change,climate change global problem look problem globally,nmf,0,0.145846,0.145846,0.0,0.005821,0.10398
678,41673918,Climate Change,effective tool battling airline contributions global warming,nmf,3,0.282843,0.0,0.0,0.0,0.282843
679,41608511,Climate Change,new study links increase global warming increase teenage pregnancy,nmf,3,0.212354,0.0,0.0,0.000693,0.212354
680,41438185,Climate Change,global warming co2 emissions,nmf,3,0.322413,0.0,0.0,0.001936,0.322413
681,41368317,Climate Change,actually global warming making japan rain,nmf,3,0.266769,0.001838,0.0,0.0,0.266769
682,41121324,Climate Change,looks like global warming killing horseshoe crabs,nmf,3,0.290636,0.0,0.012241,0.000323,0.290636
683,41053181,Climate Change,kind poetic global warming gives 15 trust,nmf,3,0.254989,0.0,0.000631,0.0,0.254989
684,41196587,Climate Change,efficient metric carbon emissions time money,nmf,2,0.019866,0.000825,0.001096,0.019866,0.008988
685,40971734,Climate Change,falling passengers count carbon emissions,nmf,2,0.024956,0.0,0.0,0.024956,0.014209
686,40918669,Climate Change,think reducing carbon emissions owning group people,nmf,2,0.020675,0.003724,0.00356,0.020675,0.014117
687,41615781,Climate Change,nuclear considered renewable energy source,nmf,2,0.049932,0.00161,0.0,0.049932,0.00353
688,41361735,Climate Change,lobby advancement renewable energy,nmf,2,0.052394,0.001163,0.0,0.052394,0.0
689,40863576,Climate Change,need accelerate renewables energy storage,nmf,2,0.026933,0.004297,0.0,0.026933,0.003563
690,41285364,Climate Change,fossil fuels externalities destroying planet,nmf,2,0.192799,0.0,0.0,0.192799,0.0
691,41077191,Climate Change,fossil fuel usage did,nmf,2,0.186783,0.0,0.0,0.186783,0.0
692,41013295,Climate Change,does solve problem fossil fuel emissions,nmf,2,0.162162,0.008053,0.00138,0.162162,0.011735
693,40896627,Climate Change,real money selling fossil fuels,nmf,2,0.188851,0.0,0.0,0.188851,0.0
694,40867965,Climate Change,note fossil fuel subsidy doubling,nmf,2,0.292896,0.0,0.0,0.292896,0.0
695,40805329,Climate Change,isn blaming ruminants climate change just proper accounting,nmf,0,0.17731,0.17731,0.010795,0.002708,0.000801
696,40804361,Climate Change,0 change climate wrong,nmf,0,0.270486,0.270486,0.0,0.0,0.001171
697,40802944,Climate Change,cow farts fact make climate change worse,nmf,0,0.177883,0.177883,0.000627,0.00139,0.0
698,40802860,Climate Change,insane try blame ruminants climate change,nmf,0,0.20585,0.20585,0.0,0.0,0.0
699,40773271,Climate Change,heard climate change,nmf,0,0.268346,0.268346,0.005042,0.0,0.0
700,40689706,Climate Change,climate change created land bridges,nmf,0,0.196005,0.196005,0.0,0.0,0.0
701,40576236,Climate Change,huh asking views climate change guidelines,nmf,0,0.201922,0.201922,0.0,0.0,0.0
702,40572536,Climate Change,believe anthropogenic climate change hoax,nmf,0,0.212371,0.212371,0.0,0.0,0.003578
703,40820577,Climate Change,global warming,nmf,3,0.541329,0.0,0.0,0.0,0.541329
704,40753694,Climate Change,wait global warming shakes fist future,nmf,3,0.290328,0.0,0.002346,0.0,0.290328
705,40520575,Climate Change,endless sea forest increasingly bad global warming temperatures fun stuff,nmf,3,0.205237,0.003123,0.0,0.0,0.205237
706,40315438,Climate Change,global warming stopped nuclear winter,nmf,3,0.298215,0.000484,0.0,0.005749,0.298215
707,40245460,Climate Change,meat production takes like 15 just reverse global warming,nmf,3,0.240064,0.003605,0.019273,0.00219,0.240064
